date,locality,state,location,title,size_text,size_low,size_high,organizations,participants,claims,valence,event_type,police_measures,participant_measures,police_injuries,participant_injuries,arrests,property_damage,police_deaths,participant_deaths,macroevent,notes,coder,source1,source2,source3,source4,source5,source6,source7,source8,source9,source10,source11,source12,source13,source14,source15,source16,source17,source18,source19,source20,source21,source22,source23,source24,source25,source26,source27,source28,source29,source30
2023-09-16,Saint Paul,MN,Minnesota Governor's Mansion,,count video,25,30,Twin Cities Incarcerated Workers Organizing Committee,,"against inhumane conditions for inmates in Minnesota Correctional Facility Stillwater, for decarceration, home for good, what do we want! home for good!",0,demonstration,on scene; blocked demonstrators from approaching mansion to deliver letter,portable PA system; attempted letter delivery; brass band,,,,,,,,,,https://www.cbsnews.com/minnesota/news/activists-rally-outside-governors-house-protest-conditions-at-stillwater-prison/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,San Antonio,TX,Alamo Cenotaph,Calling Out the Alamo Trust,,,,This Is Texas Freedom Force,,"for protecting and preserving Texas history, for freedom, against the Alamo Trust",2,rally,on scene,one rally-goer tackled counter-protester,,,1,,,,20230916-sanantonio-titff,arrest for tackling counter-protester,,https://www.txfreedomforce.org/titff-events.html,https://twitter.com/stevanzetti/status/1703424709822398683,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,San Antonio,TX,Alamo Cenotaph,,a,1,1,,elderly man,against This Is Texas Freedom Force,1,counter-protest,on scene,verbally confronted rally-goers,,,,,,,20230916-sanantonio-titff,,,https://twitter.com/stevanzetti/status/1703424709822398683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,San Diego,CA,Balboa Park,,hundreds,200,200,San Diego Iranians,,"in commemoration of the anniversary of the murder of Mahsa Amini, for freedom and justice in Iran, Iran Lion and Sun flag, say her name, human rights for Iran!, woman life freedom, American flag, secularism for Iran, regime change in Iran / children killed by mullahs, he is a murder [Ayatollah Khameni], woman life freedom!",0,rally,,,,,,,,,,,,https://www.instagram.com/p/CwtRXuIPh82/,https://fox5sandiego.com/news/local-news/hundreds-gather-in-san-diego-to-remember-mahsa-amini/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,San Diego,CA,Friendship Park,,,,,Friends of Friendship Park; Change Begins With ME,,"for saving Friendship Park, against militarization of U.S./Mexico border, for immigrants' rights",1,march,,,,,,,,,,"every Sunday, unclear when it became weekly, we have sporadic coverage starting in 2023",,https://twitter.com/ISDPersist/status/1675676214554660866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,San Diego,CA,"Planned Parenthood - First Avenue Family Planning, 2017 First Ave",,,,,,,"against abortion, for Christian values",2,protest,,,,,,,,,,every Saturday,,https://twitter.com/joeorephoto/status/1444556684853059588,https://itsgoingdown.org/clinic-defense-in-san-diego/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,San Diego,CA,"Planned Parenthood - First Avenue Family Planning, 2017 First Ave",,,,,Smash Patriarchy San Diego,,"for reproductive freedom, for women's rights, against evangelical bullies",1,counter-protest,,,,,,,,,,every Saturday,,https://twitter.com/joeorephoto/status/1444556684853059588,https://www.instagram.com/p/CXXwxSdjxkB/?utm_source=ig_web_copy_link,https://itsgoingdown.org/clinic-defense-in-san-diego/,https://www.instagram.com/p/CptrUQwK1RE/,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,San Diego,CA,Trolley Barn Park,,count pic,8,8,,seniors,"for racial justice, against police brutality, Black Lives Matter flag, a step at a time for racial justice, Black Lives Matter, get in good trouble",1,march,,silent march; marched in street,,,,,,,,"weekly from May 2020 to May 2023, then 3rd Saturday of every month",,https://www.sandiegouniontribune.com/local/story/2023-09-24/silent-seniors-continue-monthly-protests-in-university-heights-to-honor-black-lives-matter-movement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,San Francisco,CA,498 Castro St,"Stop ""Planter"" Barricades",count pic,5,6,,,"against placing planters and other barricades on sidewalks to deter unhoused people, against city Board of Supervisors member Rafael Mandelman, shame, barricading sidewalks is not a solution, planters are not a plan, we need housing not planters, sweeps kill, homelessness is a housing problem, remove these now",0,protest,,chalked sidewalk,,,,,,,,,,https://twitter.com/Wagnerian/status/1703121349924069682,https://mastodon.social/@docpop/111073536673638432,https://carfree.city/@scott/111076424123979773,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,San Francisco,CA,Civic Center Plaza,,hundreds; roughly 500,200,500,BayArea4Iran,,"in commemoration of the anniversary of the murder of Mahsa Amini, for freedom and justice in Iran, woman life freedom, justice for Iran, Woman Life Freedom flag, American flag, free political prisoners, freedom and human rights for Iran, Iran Lion and Sun flag, free all prisoners of conscience in Iran, be our voice / free Iran, say her name! Mahsa Amini!, from California to Tehran fuck the Islamic Republic of Iran, down with dictators, protect queer Iranians, woman life freedom / no to Islamic Republic, regime change for Iran, his life is in danger / security forces arrested Iranian dissident rapper Toomaj Salehi",0,demonstration,,stage and sound system,,,,,,,,,,https://www.instagram.com/p/CwoBc6ySg8T/?img_index=2,https://www.instagram.com/p/CwoL-LyPZrS/,https://www.ktvu.com/news/hundreds-rally-at-sf-civic-center-plaza-over-irans-regime,https://www.sfchronicle.com/bayarea/article/s-f-marchers-commemorate-woman-sparked-18370663.php,https://www.kqed.org/news/11961565/how-many-more-years-are-we-going-to-be-here-sf-rally-commemorates-1-year-since-mahsa-aminis-death,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,San Francisco,CA,Hilton San Francisco,Protest the Transphobes--TERFs Off Our Turf!,more than 100; over 100,100,100,Reproductive Justice SF; Freedom Socialist Party; Radical Women; Raging Grannies; Harvey Milk LGBTQ Democratic Club,,"against Women's Declaration International conference, against transphobia, against TERFs, for reproductive justice, for feminism, Trans Pride flag, TERFs don't speak for me, defend queer and trans families, Progress Pride flag, we've always been here, transphobia isn't feminist, fuck TERFs, what do we want! trans justice! when do we want it! now!, empower trans kids, we demand reproductive justice now, feminism includes trans women and all people, TERFs off our turf, trans women are women, not down with TERFs and Proud Boys / bigots out of SF now, we need queer liberation not trans exclusion, just a cis woman standing with my trans sisters, bodily autonomy for transgender youth and all people, trans woman [does not equal] man, Stonewall was a riot, this mom fights for trans rights, we will never be silent -Zooey Zephyr, trans rights are human rights, dykes fags queers for the dolls, fuck your hate, trans pride, the world will always need more transsexuals / there is room for everyone / that includes you, TERFS = fascists, WDI is an anti-trans hate symbol",1,demonstration,on scene; stood in front of hotel entrance; instructed protesters to keep farther away from entrance,chalked sidewalk; sound system,,,,,,,20230916-sf-terfconference,,,https://www.indybay.org/newsitems/2023/09/08/18858828.php,https://www.indybay.org/newsitems/2023/09/17/18858941.php,https://abc7news.com/womens-declaration-international-usa-wdi-womens-liberation-movement-convention-hilton-financial-district-trans-rights-san-francisco/13791663/,https://www.sfchronicle.com/bayarea/article/100-protest-anti-trans-feminist-convention-18369562.php,https://eltecolote.org/content/en/sf-trans-rights-activists-protest-outside-of-terf-conference/,https://www.indybay.org/newsitems/2023/09/25/18859184.php,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,San Francisco,CA,Hilton San Francisco,,2,2,2,,women,"in support of Women's Declaration International conference, against allowing transgender women in women's spaces, for sex-based rights, trans ""activism"" is male violence against women, United Nations ""gender identity the big lie, women do not consent",2,counter-protest,on scene; stood in front of hotel entrance; instructed protesters to keep farther away from entrance,stood with signs in crowd of protesters; shouted over protesters' remarks,,,,,,,20230916-sf-terfconference,,,https://abc7news.com/womens-declaration-international-usa-wdi-womens-liberation-movement-convention-hilton-financial-district-trans-rights-san-francisco/13791663/,https://www.indybay.org/newsitems/2023/09/17/18858941.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,San Francisco,CA,Hilton San Francisco,,,,,,,"against Women's Declaration International conference, against transphobia, against fascism, dykes fags queers for the dolls, fuck your hate, trans pride, the world will always need more transsexuals / there is room for everyone / that includes you, TERFS = fascists, WDI is an anti-trans hate symbol",1,protest,on scene; formed skirmish line in street to block passage of protesters,some wore black bloc and carried open black umbrellas,,,1,,,,20230916-sf-terfconference,"""second, more radical round of action"" that lasted about 4 hours",,https://www.indybay.org/newsitems/2023/09/17/18858963.php,https://www.indybay.org/newsitems/2023/09/25/18859184.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,Seattle,WA,Denny Park,,about 100; more than 100,100,100,UTSAV; PSL,members of the South Asian community; Indian origin people,"for justice for Jaahnavi Kandula, against police brutality, for police accountability, Jaahnavi had more value than SPD / abolish police, the police will not save us / ACAB, who had unlimited value! Jaahnavi Kandula! say her name! Jaahnavi Kandula!, justice for Jaahnavi / jail killer cops",1,rally; march,,,,,,,,,,,,https://komonews.com/news/local/jaahnavi-kandula-seattle-police-bodycam-killed-driving-car-vehicle-video-mocking-laugh-joke-limited-value-write-check-eleven-thousand-spd-officers-guild-daniel-auderer-mike-solan-spog-fatal-dead-camera-rally-justice-accountability-washington,https://www.ndtv.com/indians-abroad/we-grieve-for-her-protest-rally-in-seattle-over-indian-student-jaahnavi-kandula-killed-in-us-4397828,https://www.ndtv.com/video/news/news/need-to-show-we-re-united-protest-in-us-over-indian-student-s-death-725285,https://www.seattletimes.com/seattle-news/law-justice/marchers-in-seattle-call-for-justice-respect-for-jaahnavi-kandula/,https://www.thehindu.com/news/national/community-members-in-seattle-hold-rally-demand-justice-for-jaahnavi-kandula/article67317692.ece,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,Seattle,WA,Westlake Park,,,,,Voice of Iran WA,,"in commemoration of the anniversary of the murder of Mahsa Amini, for freedom and justice in Iran",0,demonstration,,,,,,,,,,,,https://www.instagram.com/p/CwoBc6ySg8T/?img_index=2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,Sherman Oaks,CA,"Sherman Oaks Galleria, Sepulveda Blvd and Ventura Blvd",,,,,The Valley of Change,,"against racism, against police brutality",1,demonstration,,,,,,,,,,,,https://www.instagram.com/p/CU_P39hJaOc/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,Sparta,NJ,Main St and Sparta Ave,Freedom Rally,,,,,,"for freedom, for patriotism, against COVID vaccines, against vaccine mandates, for Christian values",2,demonstration,,,,,,,,,,"every Saturday, apparently starting 2023-02-11",,https://t.me/USARALLYBOARD/12938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,Tallahassee,FL,Landis Green,,,,,FSU Iranian Students Association,,"in commemoration of the anniversary of the murder of Mahsa Amini, for freedom and justice in Iran",0,demonstration,,,,,,,,,,,,https://www.instagram.com/p/CwoBc6ySg8T/?img_index=2,https://www.instagram.com/p/Cwqm4mavxaz/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,Terre Haute,IN,Indiana State University,Terre Haute Pride Festival,,,,Pride Center of Terre Haute; Indiana State University,,for LGBTQ+ pride,1,rally,,festival,,,,,,,,,,https://www.wthitv.com/news/community-input-vendors-needed-for-terre-haute-pride-fest/article_9c6d28b4-2b71-11ee-a22f-3b5036ae2d22.html,https://www.mywabashvalley.com/news/local-news/isu-to-host-2nd-annual-terre-haute-pride-festival/,https://www.wthitv.com/news/indiana/indiana-state-pride-center-of-terre-haute-to-host-pride-fest/article_b686dbd8-4867-11ee-8fb2-f7621cc7c3e6.html,https://wibqam.com/2023/09/12/terre-haute-pride-festival-to-feature-20-performers-this-weekend/,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,Vancouver,WA,Glenn L. Jackson Memorial Bridge,,,,,,,"against Russia's invasion of Ukraine, in solidarity with Ukraine",0,rally,,,,,,,,,,"every Saturday since March 5, 2022",,https://www.columbian.com/news/2023/feb/25/ukraine-still-on-the-minds-of-vancouver-demonstrators/,https://www.columbian.com/news/2023/apr/08/vancouver-man-feels-pull-to-help-ukraine/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,Ventura,CA,1355 Saratoga Ave,40 Week Journey of Hope,,,,Love Life,,"against abortion, for Christian values",2,rally,,prayer rally,,,,,,,,every Saturday from Feb 11 to Nov 11 2023,,https://lovelife.org/locations/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,Warrenton,VA,Courthouse Square,Black Lives Matter Vigil for Action,,,,NAACP Fauquier County Branch; League of Women Voters - Prince William/Fauquier County; Virginia Interfaith Center for Public Policy - Piedmont Chapter,,"against racism, against police brutality, in support of the Black Lives Matter movement",1,vigil,,,,,,,,,,every Saturday since st least October 2020,,https://www.facebook.com/groups/347766912994150/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,Washington,DC,DC Central Detention Facility,#FreedomCorner,count pic,8,10,,,"for justice for people jailed or imprisoned for participation in J6 events, against inhumane conditions in jail, for patriotism, American flag",2,vigil,,,,,,,,,,nightly since 8 August 2022,,https://www.washingtonpost.com/dc-md-va/2022/09/19/protest-dc-jail-trump-j6/,https://newrepublic.com/article/170991/cpac-january-6-riot-prisoners,https://twitter.com/JFCUANNOYME/status/1646011253456875522,https://twitter.com/Rosemary_426/status/1703500623637819812,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,Washington,DC,Lafayette Square,White House Peace Vigil,,,,,,"for banning nuclear weapons, for peace",0,vigil,,,,,,,,,,"continuous since June 3, 1981",,https://en.wikipedia.org/wiki/White_House_Peace_Vigil,https://www.youtube.com/watch?v=uy5PQNRNk2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,Washington,DC,Lafayette Square; Pennsylvania Ave NW,,"thousands; about 9,000",2000,9000,National Solidarity Group for Iran,Iranians; non-Iranians,"in commemoration of the anniversary of the murder of Mahsa Amini, for freedom and justice in Iran, Mahsa (Jina) Day, Iran Lion and Sun flag, Ukraine flag, woman life freedom, to see freedom one eye will suffice, stop supporting mullahs, down with Khameni!, long live Iran / Rehza Pahlavi, say her name! Mahsa Amini!, woman life freedom!, I'm coming home [Iran], down with Islamic regime!, how much blood is enough?, funding terrorists is a crime! not another nickel not another dime!, Biden Biden listen up! this is a revolution!",0,rally; march,on scene,marched in street,,,,,,,,,,https://www.instagram.com/p/CwoBc6ySg8T/?img_index=2,https://twitter.com/aletweetsnews/status/1703162347215344078,https://twitter.com/Nsgiran/status/1704950106120712702,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,Wayzata,MN,Highway 12,,count pic,3,4,White Lives Matter Minnesota,,"for white supremacy, our race needs its own place, end white genocide, white lives matter, diversity means anti-white, white unity is strength",2,demonstration,,,,,,,,,,on pedestrian overpass over highway in unspecified locality,,https://t.me/WhiteLivesMatterOfficial/9225,https://twitter.com/daviss/status/1704287844632769023,https://www.mprnews.org/story/2023/09/19/white-supremacist-rhetoric-banners-wave-over-wayzatas-highway-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,Willoughby Hills,OH,,,,,,Patriot Front,,"for white supremacy, for patriotism, not stolen conquered",2,demonstration,,stencils,,,,,,,,"date not specified, so dating to day before post",,https://t.me/PatriotFrontUpdates/16855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,Wooster,OH,Wooster Square,,,,,Wayne County Racial Justice Coalition,,"against racism, against police brutality",1,demonstration,,,,,,,,,,,,https://twitter.com/desireejweber/status/1557052880187805696,https://www.the-daily-record.com/story/news/local/2022/11/25/900-days-wayne-blm-sees-more-to-be-done-works-to-start-conversations/69670266007/,https://www.the-daily-record.com/story/news/local/2023/01/07/black-lives-matter-rallies-in-wooster-near-1000-days-as-2023-begins/69784548007/,https://twitter.com/SiavashSamei/status/1624822808097222656,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,Yardley,PA,Borough Hall,Let's Beat Breast Cancer,,,,Physicians Committee for Responsible Medicine,,"in honor of Breast Cancer Awareness Month, for preventing breast cancer, for vegan diet",0,rally,,,,,,,,,,,,https://www.pcrm.org/letsbeatbreastcancer/rallies,https://patch.com/pennsylvania/yardley/lets-beat-breast-cancer-rally-yardley-saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-17,Abiline,KS,Dickinson County Courthouse,,,,,,,"against overturning Roe v. Wade, against state constitutional amendment that would allow abortion bans, for bodily autonomy, for women's rights, for LGBTQ+ rights, for voting rights",1,demonstration,,,,,,,,,,"every Sunday; start date unknown, but our coverage starts with 1st reported instance on 7/10/22",,http://www.abilene-rc.com/news/small-pro-choice-rally/image_0aaca5dc-0131-11ed-9ca8-3760e6eb73da.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-17,Aguadilla,PR,,Campamiento Pelicano,,,,Citizens' Victory Movement,,"against illegal construction at historic Muelle de Azúcar, salven Aguadilla paren las maquinas revoquen los permisos [save Aguadilla stop the machines revoke the permits], las playas son del pueblo [the beaches belong to the people]",0,demonstration,,protest encampment,,,,,,,,,,https://twitter.com/Vaquero2XL/status/1610283827099836419,https://twitter.com/Vaquero2XL/status/1620191253060263937,https://twitter.com/Vaquero2XL/status/1620442773550923778,https://twitter.com/latinorebels/status/1623821705662832640,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-17,Albuquerque,NM,Civic Plaza,March to End Fossil Fuels,,,,Fridays for Future,,"for urgent climate action, for ending the era of fossil fuels",1,rally,,,,,,,,,,,,https://map.fridaysforfuture.org/map?e=Xpv-FMVd/2023-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-17,Amherst,MA,Amherst Town Common,Amherst Vigil for Peace and Justice,,,,,,for peace and justice in a nuclear-free world,0,vigil,,,,,,,,,,every Sunday since 1979,,https://www.theresistancecenter.org/work/peace/peace-vigil/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-17,Asheville,NC,Pack Square,,count video,25,30,,locals,"for urgent climate action, for ending the era of fossil fuels, end fossil fuels, it's the end of fossil fuels, time is running out",1,rally,,portable PA system,,,,,,,,,,https://wlos.com/news/local/rally-asheville-ahead-of-united-nations-climate-ambition-summit-urging-leaders-end-use-fossil-fuels-pack-square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
