date,locality,state,location,title,size_text,size_low,size_high,organizations,participants,claims,valence,event_type,police_measures,participant_measures,police_injuries,participant_injuries,arrests,property_damage,police_deaths,participant_deaths,macroevent,notes,coder,source1,source2,source3,source4,source5,source6,source7,source8,source9,source10,source11,source12,source13,source14,source15,source16,source17,source18,source19,source20,source21,source22,source23,source24,source25,source26,source27,source28,source29,source30
2023-07-15,Saint Petersburg,FL,President Barack Obama Main Library,,count pic,12,14,PSL; St. Petersburg Tenants Union,,"against Mayor Ken Welch's proposed increase to police budget, for more city funding for housing, the people demand: city owned public housing, money for housing not St. Pete Police, guarantee housing for all in the Sunshine City, St. Pete is not for sale, fund public housing not developers, Ken Welch: servant of developers, defund disarm abolish the police, police protect a system that destroys what life necessitates, pass universal right to counsel, tenants' lives are more important than profits, rent control now",1,rally,,megaphone,,,,,,,,,,https://www.cltampa.com/tampa/photos-activists-protest-proposed-17-million-increase-for-st-pete-police/Slideshow/16000435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,San Diego,CA,1500 University Ave,,,,,,,"against LGBTQ+ pride, for Christian values, homo sex is sin, Jesus saves from hell, ask me why you deserve hell, the wicked shall be turned into hell, attention sodomites your sin is a gross abomination",2,counter-protest,on scene; barricades,,,,,,,,20230715-sandiego-prideparade,,,https://twitter.com/joeorephoto/status/1680356109872414721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,San Diego,CA,1500 University Ave; Balboa Park,San Diego Pride Parade and Festival,"upwards of 250,000; 300,000 or more",250000,300000,San Diego Pride; Veterans of Foreign Wars,,"for LGBTQ+ pride, Progress Pride flag, Rainbow Pride flag, Trans Pride flag, love is love, you be you, thrive, we're all human",1,march; rally,on scene; barricades; participated in parade,parade; festival,,,,,,,20230715-sandiego-prideparade,,,https://sdpride.org/event/san-diego-pride-parade/,https://sdpride.org/event/san-diego-pride-festival/,https://twitter.com/joeorephoto/status/1680356098593935360,https://www.sandiegouniontribune.com/news/story/2023-07-15/san-diego-pride-parade-unfolds,https://www.kpbs.org/news/local/2023/07/17/san-diego-pride-2023-is-now-in-the-books,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,San Diego,CA,Friendship Park,,,,,Friends of Friendship Park; Change Begins With ME,,"for saving Friendship Park, against militarization of U.S./Mexico border, for immigrants' rights",1,march,,,,,,,,,,"every Sunday, unclear when it became weekly, we have sporadic coverage starting in 2023",,https://twitter.com/ISDPersist/status/1675676214554660866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,San Diego,CA,"Planned Parenthood - First Avenue Family Planning, 2017 First Ave",,,,,,,"against abortion, for Christian values",2,protest,,,,,,,,,,every Saturday,,https://twitter.com/joeorephoto/status/1444556684853059588,https://itsgoingdown.org/clinic-defense-in-san-diego/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,San Diego,CA,"Planned Parenthood - First Avenue Family Planning, 2017 First Ave",,,,,Smash Patriarchy San Diego,,"for reproductive freedom, for women's rights, against evangelical bullies",1,counter-protest,,,,,,,,,,every Saturday,,https://twitter.com/joeorephoto/status/1444556684853059588,https://www.instagram.com/p/CXXwxSdjxkB/?utm_source=ig_web_copy_link,https://itsgoingdown.org/clinic-defense-in-san-diego/,https://www.instagram.com/p/CptrUQwK1RE/,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Sandpoint,ID,,Sandpoint Pride Festival,,,,North Idaho Pride Alliance,,for LGBTQ+ pride,1,rally,,,,,,,,,,3rd annual,,https://www.nipridealliance.com/event-details/sandpoint-pride-festival-1,https://idahocapitalsun.com/2023/07/10/idahos-small-towns-are-embracing-lgbtq-pride-despite-recent-legislation/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Santee,CA,,,,,,Exiled Patriots,,"against child sex trafficking, for patriotism, for Christian values, American flag, God's children are not for sale, save our children",2,demonstration,,,,,,,,,,,,https://twitter.com/noesecarino/status/1680780661836378112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Saratoga Springs,NY,Saratoga Race Course,,count video,20,25,Horseracing Wrongs; Western Mass Animal Rights,activists,"against horse racing, against animal cruelty, horse racing [strikethrough] killing, horseracing is animal cruelty, you bet / they lose, horseracing kills horses",0,protest,,,,,,,,,,opening weekend at track,,https://cbs6albany.com/news/local/activists-protest-outside-saratoga-race-course,https://spectrumlocalnews.com/nys/capital-region/news/2023/07/15/protesters-rally-against-horse-racing-at-saratoga-race-course-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Seattle,WA,Wedgewood,,,,,,,"against planned removal of Western red cedar tree from Wedgewood neighborhood, for Indigenous peoples' rights, for environmental conservation",1,demonstration,,tree sit,,,,,,,,,,https://www.king5.com/video/news/local/man-in-tree-still-protesting-removal-of-red-cedar-in-wedgwood/281-b7913ba8-6fef-492b-b92d-69effc388946,https://www.wkbn.com/news/national-world/ap-seattle-climate-activists-roost-in-old-cedar-tree-to-prevent-it-from-being-cut-down-for-new-housing/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Sherman Oaks,CA,"Sherman Oaks Galleria, Sepulveda Blvd and Ventura Blvd",,,,,The Valley of Change,,"against racism, against police brutality",1,demonstration,,street clean-up and food distro,,,,,,,,,,https://www.instagram.com/p/CU_P39hJaOc/?utm_source=ig_web_copy_link,https://twitter.com/ValleyChange/status/1681151788916051974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Silverthorne,CO,,,count pic,1,2,Patriot Front,,"for white supremacy, for patriotism, life liberty victory, [cross]",2,demonstration,,stencils,,,,,,,,"no date specified, so dating to day before post",,https://t.me/PatriotFrontUpdates/15985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Southampton,NY,,Occupy the Hamptons,count video,35,45,Reclaim Our Tomorrow; New York Communities for Change; Planet Over Profit; Sunrise Movement NYC; Shinnecock Indian Nation,,"against billionaires fueling the climate crisis, for urgent climate action, against economic inequality, for wealth redistribution, for Indigenous peoples' rights, planet over profit, tax the rich, billionaires what are you saving up for? hell?, what do we want! tax the rich! when do we want it! now! and if we don't get it! shut it down!, billionaires are looters",1,march,,marched in street; drums; some carried pitchforks; inflatable orca,,,,,,,,"at unspecified yacht club, may have been East Hampton",,https://actionnetwork.org/forms/occupy-the-hamptons/,https://twitter.com/nychange/status/1680299157746073601,https://twitter.com/nychange/status/1680313049964773376,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Sparta,NJ,Main St and Sparta Ave,Freedom Rally,,,,,,"for freedom, for patriotism, against COVID vaccines, against vaccine mandates, for Christian values",2,demonstration,,,,,,,,,,"every Saturday, apparently starting 2023-02-11",,https://t.me/USARALLYBOARD/12938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Sturgis,MS,Diane Jackson Memorial Park,,more than 60,60,60,Sturgis School Alumni Association,,"for candidates for county and state offices, for voting, American flag",0,rally,,,,,,,,,,,,https://www.wcbi.com/sturgis-holds-a-political-rally-to-gear-up-for-primary-elections/,https://cdispatch.com/news/2023-07-18/rainy-sturgis-rally-draws-candidates-from-local-state-races/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Tempe,AZ,Arizona State University,,count pic,3,4,White Lives Matter Arizona,,"for white supremacy, white students matter",2,demonstration,,,,,,,,,,,,https://t.me/WhiteLivesMatterOfficial/8809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Toledo,OH,"Adams St; 6465 W Sylvania Ave, Sylvania, OH",,count video,20,22,Blood Tribe,,"for white supremacy, against LGBTQ+ pride, for antisemitism, Swastika flag",2,demonstration,,matching outfits with face coverings; megaphone; tiki torches; one wore tactical gear and openly carried rifle and holstered sidearm; Roman salutes; demonstrated for 10-15 minutes and left,,,,,,,,"outside Toledo Love Fest fundraiser event, then outside complex containing the Jewish Federation of Greater Toledo headquarters, two synagogues and a Jewish community center",,https://www.jta.org/2023/07/18/united-states/neo-nazis-picket-jewish-center-outside-toledo-after-first-protesting-lgbtq-event,https://www.wtol.com/article/news/local/neo-nazis-harass-attendees-equality-toledo-love-fest-celebration/512-3df9c50c-3c0d-4133-b032-dc13f804190c,https://www.wtol.com/article/news/local/drag-performers-react-to-nazi-protest-toledo/512-e103e860-4408-4443-91c9-4a45ba50c4a0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Tucson,AZ,Presidio Park,Guacathon 2023,,,,March for Our Lives; Change the Ref; Moms Demand Action; Giffords; Just Communities Arizona,,"against gun violence, for gun reform",1,rally,,,,,,,,,,feat. the Olivers,,https://twitter.com/AMarch4OurLives/status/1677035214831341574,https://twitter.com/ChangeTheRef/status/1678067005155360769,https://twitter.com/justcomaz/status/1679165584364404736,https://twitter.com/samschwartz03/status/1680384511283195904,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Tustin,CA,Tustin Legacy Skatepark,Skate Against Hate,,,,CORE Movement; The Skatepark Project; Tyre Nichols Foundation; The County Project,,"in remembrance of Tyre Nichols, against racism and hate, for unity",1,rally,,skateboarding,,,,,,,,,,https://www.instagram.com/p/CtUYx5kPx32/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Vancouver,WA,Glenn L. Jackson Memorial Bridge,,,,,,,"against Russia's invasion of Ukraine, in solidarity with Ukraine",0,rally,,,,,,,,,,"every Saturday since March 5, 2022",,https://www.columbian.com/news/2023/feb/25/ukraine-still-on-the-minds-of-vancouver-demonstrators/,https://www.columbian.com/news/2023/apr/08/vancouver-man-feels-pull-to-help-ukraine/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Ventura,CA,1355 Saratoga Ave,40 Week Journey of Hope,,,,Love Life,,"against abortion, for Christian values",2,rally,,prayer rally,,,,,,,,every Saturday from Feb 11 to Nov 11 2023,,https://lovelife.org/locations/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Warrenton,VA,Courthouse Square,Black Lives Matter Vigil for Action,,,,NAACP Fauquier County Branch; League of Women Voters - Prince William/Fauquier County; Virginia Interfaith Center for Public Policy - Piedmont Chapter,,"against racism, against police brutality, in support of the Black Lives Matter movement",1,vigil,,,,,,,,,,every Saturday since st least October 2020,,https://www.facebook.com/groups/347766912994150/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Washington,DC,"Compliments Only, 2029 P St NW",,count pic,30,35,Bread Gutters Union; Metro DC DSA,workers,"for formal recognition of workers union at Compliments Only restaurant, for higher pay, for collective bargaining rights, we stand-wich the staff of Compliments Only, we want more than condiments, we deserve more than [sandwich]/hour",0,demonstration,,,,,,,,,,,,https://twitter.com/mdc_dsa/status/1680257984662757379,https://twitter.com/amanduhgomez/status/1680263797863333888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Washington,DC,DC Central Detention Facility,#FreedomCorner,,,,,,"for justice for people jailed or imprisoned for participation in J6 events, against inhumane conditions in jail, for patriotism",2,vigil,,,,,,,,,,nightly since 8 August 2022,,https://www.washingtonpost.com/dc-md-va/2022/09/19/protest-dc-jail-trump-j6/,https://newrepublic.com/article/170991/cpac-january-6-riot-prisoners,https://twitter.com/JFCUANNOYME/status/1646011253456875522,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Washington,DC,Lafayette Square,,,,,,family,for action by President Biden to free Marc Fogel from prison in Russia,0,rally,,,,,,,,,,,,https://www.cbsnews.com/pittsburgh/video/family-of-marc-fogel-to-hold-rally-outside-white-house-saturday/,https://www.wtae.com/article/marc-fogel-russia-imprisonment-white-house-rally/44543236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Washington,DC,Lafayette Square,White House Peace Vigil,,,,,,"for banning nuclear weapons, for peace",0,vigil,,,,,,,,,,"continuous since June 3, 1981",,https://en.wikipedia.org/wiki/White_House_Peace_Vigil,https://www.youtube.com/watch?v=uy5PQNRNk2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Water Mill,NY,Parrish Art Museum,Occupy the Hamptons,about 16,16,16,Planet Over Profit; New York Communities for Change; Sunrise Movement,,"against billionaires fueling the climate crisis, for urgent climate action, against economic inequality, for wealth redistribution, for Indigenous peoples' rights, against Bank of America, inequality kills, listen can you hear it? a change is coming [Earth], tax the rich! tax the motherfucking rich!, tax the rich, hey hey B of A! how many people did you kill today!, billionaires get off it! put people over profit!, billionaires shame on you! we should have a future too!",1,demonstration,,noise demo; attempted to disrupt gala fundraiser event; drums and loud chanting,,,,,,,,"private security chased protesters through field, grabbed at drums",,https://actionnetwork.org/forms/occupy-the-hamptons/,https://twitter.com/pop4climate/status/1680394113974239233,https://insideclimatenews.org/news/05082023/hamptons-protest-super-rich-climate-crisis/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Wellsville,OH,Wellsville Alumni Center,Columbiana County Pride Festival,,,,Columbiana County Pride; River Valley Organizing,,for LGBTQ+ pride,1,rally,,festival; some festival-goers stood outside venue holding umbrellas across street from counter-protesters,,,,,,,20230715-wellsville-pride,"1st annual; FB post notes that org has taken extra security measures, incl private security team, privacy fencing, and trained greeters; article notes that attendees had to pass through metal detectors",,https://www.reviewonline.com/news/community-news/2023/07/first-pride-festival-planned-for-columbiana-county/,https://www.facebook.com/columbianacountypride,https://www.mahoningmatters.com/news/local/article277162738.html,https://www.reviewonline.com/news/local-news/2023/07/controversial-pride-festival-draws-supporters-and-protesters/,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Wellsville,OH,Wellsville Alumni Center,,,,,Living Well Church; Christ of Our Church; Sovereign Grace Chapel; Church of Life,pastors; protesters from area churches,"against LGBTQ+ pride festival, for Christian values, from then on Jesus began to preach repent for the kingdom of heaven has come near Matthew 4:17, rainbow...a promise of God not a symbol of pride, Jesus answered I am the way and the truth and life no one comes to the father except through me John 4:16",2,counter-protest,,stood across street from venue with signs and bibles,,,,,,,20230715-wellsville-pride,,,https://www.reviewonline.com/news/local-news/2023/07/controversial-pride-festival-draws-supporters-and-protesters/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Cincinnati,OH,Tot Lot; TQL Stadium,Stop the Violence Walk,count pic,4,4,,activists; community members,"against gun violence, Standing Together Offering Possibilities gun violence",0,march,,prayer,,,,,,,,,,https://local12.com/news/local/activists-hold-stop-the-violence-walk-protest-gun-violence-beg-peace-shootings-drive-by-children-teens-killed-dead-fatally-shot-murdered-funerals-juvenile-victims-damyiah-barton-pickens-shamari-mingo-andre-green-west-end-cincinnati-ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Wichita Falls,TX,Taft Blvd and Lou Ln,,count video,10,15,Justice for MSU Geese,,"against removal of geese from Midwestern State University campus, against animal cruelty, MSU killed 334 geese at Sikes Lake, MSU what are your future plans for the geese?, leave our geese in peace, hey MSU killing bedbugs in your library was ok / killing 334 Canada geese at Sikes Lake was not",0,demonstration,,,,,,,,,,,,https://www.newschannel6now.com/2023/07/16/activists-protest-removal-geese-outside-msu-texas/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,Wooster,OH,Wooster Square,,,,,Wayne County Racial Justice Coalition,,"against racism, against police brutality",1,demonstration,,,,,,,,,,,,https://twitter.com/desireejweber/status/1557052880187805696,https://www.the-daily-record.com/story/news/local/2022/11/25/900-days-wayne-blm-sees-more-to-be-done-works-to-start-conversations/69670266007/,https://www.the-daily-record.com/story/news/local/2023/01/07/black-lives-matter-rallies-in-wooster-near-1000-days-as-2023-begins/69784548007/,https://twitter.com/SiavashSamei/status/1624822808097222656,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-16,Abiline,KS,Dickinson County Courthouse,,,,,,,"against overturning Roe v. Wade, against state constitutional amendment that would allow abortion bans, for bodily autonomy, for women's rights, for LGBTQ+ rights, for voting rights",1,demonstration,,,,,,,,,,"every Sunday; start date unknown, but our coverage starts with 1st reported instance on 7/10/22",,http://www.abilene-rc.com/news/small-pro-choice-rally/image_0aaca5dc-0131-11ed-9ca8-3760e6eb73da.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-16,Aguadilla,PR,,Campamiento Pelicano,,,,Citizens' Victory Movement,,"against illegal construction at historic Muelle de Azúcar, salven Aguadilla paren las maquinas revoquen los permisos [save Aguadilla stop the machines revoke the permits], las playas son del pueblo [the beaches belong to the people]",0,demonstration,,protest encampment,,,,,,,,,,https://twitter.com/Vaquero2XL/status/1610283827099836419,https://twitter.com/Vaquero2XL/status/1620191253060263937,https://twitter.com/Vaquero2XL/status/1620442773550923778,https://twitter.com/latinorebels/status/1623821705662832640,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-16,Amherst,MA,Amherst Town Common,Amherst Vigil for Peace and Justice,,,,,,for peace and justice in a nuclear-free world,0,vigil,,,,,,,,,,every Sunday since 1979,,https://www.theresistancecenter.org/work/peace/peace-vigil/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-16,Aubrey,TX,Providence Plaza,,count pic,20,25,National Justice Party,,"for white supremacy, against HB 1193, against anti-white state legislation, against Section 8 housing vouchers allowing Black residents to live in Providence Village, against anti-white violent crime, Section 8 violence / GOP silence, HB 1193 anti-white, NJP / GOP [strikethrough], protect our families, GOP clowns betray this town, Texas flag, National Justice Party flag, stop HB 1193",2,demonstration,,verbal clash with counter-protesters,,,,,,,20230716-providencevillage-njp,,,https://justicereport.news/articles/2023/07/17/national-justice-party-protests-anti-white-section-8-law-in-providence-village-texas/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
